Filename,Sentiment,Polarity,Polarity_BoxCox,Negative Sentiment,Neutral Sentiment,Positive Sentiment,Compound Sentiment,prison_name,County,population,tags,Start Date,End Date,date,cases,deaths
Chino_20200430_72_FULL,NEGATIVE,0.000108003616333,-15.0082118244558,0.094,0.842,0.064,-0.9494,Chino,San Bernardino,2217398.0,[''],2020-03-31,2020-04-30,2020-04-30,1969,95
Solano_20200805_05_00_FULL,NEGATIVE,5.28097152709961E-05,-16.8753420043376,0.053,0.818,0.129,0.9995,Solano,Solano,444255.0,[''],2020-07-06,2020-08-05,2020-08-05,2327,18
Chino_20200828_136_FULL,POSITIVE,0.937038958072662,-0.065244540913804,0.066,0.677,0.257,0.9966,Chino,San Bernardino,2217398.0,[''],2020-07-29,2020-08-28,2020-08-28,10402,308
Donovan_20201004_05_00_FULL,NEGATIVE,0.0002121329307556,-13.3661148110997,0.066,0.826,0.108,0.9895,Donovan,San Diego,3370418.0,[''],2020-09-04,2020-10-04,2020-10-04,8580,108
Solano_20201012_0935_FULL,NEGATIVE,0.0001800656318664,-13.7545569932807,0.07,0.819,0.111,0.9979,Solano,Solano,444255.0,[''],2020-09-12,2020-10-12,2020-10-12,989,19
Vacaville_20201015_154_FULL,NEGATIVE,0.0010746121406556,-9.84856210581321,0.122,0.76,0.119,-0.1531,Vacaville,Solano,444255.0,[''],2020-09-15,2020-10-15,2020-10-15,1031,15
Soledad_20201027_07_31_FULL,NEGATIVE,0.0064509510993957,-6.57785534594085,0.045,0.858,0.097,0.9991,Soledad,Monterey,448732.0,[''],2020-09-27,2020-10-27,2020-10-27,1610,25
SanQuentin_20201027_06_05_FULL,NEGATIVE,8.34465026855469E-06,-22.3620352062421,0.122,0.796,0.082,-0.9966,San Quentin,Marin,260800.0,[''],2020-09-27,2020-10-27,2020-10-27,11,6
Lancaster_20201029_002_FULL,NEGATIVE,0.0003790855407715,-12.04076153418,0.099,0.778,0.123,0.7929,Lancaster,Los Angeles,10257557.0,[''],2020-09-29,2020-10-29,2020-10-29,37670,471
Avenal_20201030_7_01_FULL,NEGATIVE,0.000149130821228,-14.2093443142303,0.059,0.818,0.122,0.9986,Avenal,Kings,156444.0,[''],2020-09-30,2020-10-30,2020-10-30,957,4
Norco_20201102_10_FULL,NEGATIVE,6.07967376707874E-05,-16.497048136778,0.089,0.739,0.173,0.9701,Norco,Riverside,2468145.0,"['Infection', ' Family']",2020-10-03,2020-11-02,2020-11-02,9808,96
San_Quentin_20201103_647_FULL,NEGATIVE,9.29832458496094E-06,-22.011236607409,0.05,0.758,0.192,0.9999,San Quentin,Marin,260800.0,[''],2020-10-04,2020-11-03,2020-11-03,14,4
Corcoran_20201103_07_39_FULL,NEGATIVE,0.0001033544540404,-15.1191836143091,0.076,0.756,0.168,0.9996,Corcoran,Kings,156444.0,[''],2020-10-04,2020-11-03,2020-11-03,952,4
Chuckawalla_20201105_0728_FULL,NEGATIVE,0.0001149177551269,-14.8525486651731,0.139,0.76,0.101,-0.9974,Chuckawalla,Riverside,2468145.0,[''],2020-10-06,2020-11-05,2020-11-05,11016,100
Chuckawalla_20201105_06_41_FULL,NEGATIVE,5.55515289307751E-05,-16.73876945968,0.086,0.793,0.122,0.9976,Chuckawalla,Riverside,2468145.0,[''],2020-10-06,2020-11-05,2020-11-05,11016,100
Avenal_20201105_08_11_FULL,NEGATIVE,0.0001333951950072,-14.4824848547404,0.092,0.857,0.051,-0.996,Avenal,Kings,156444.0,[''],2020-10-06,2020-11-05,2020-11-05,1130,6
Avenal_20201105_07_12_FULL,NEGATIVE,0.0045788884162903,-7.15844334613388,0.05,0.797,0.153,0.9995,Avenal,Kings,156444.0,[''],2020-10-06,2020-11-05,2020-11-05,1130,6
Chuckawalla_20201106_05_42_FULL,NEGATIVE,0.0003703832626343,-12.0922999908518,0.033,0.873,0.094,0.9983,Chuckawalla,Riverside,2468145.0,[''],2020-10-07,2020-11-06,2020-11-06,11407,101
Chuckawalla_20201106_07_07_FULL,NEGATIVE,0.0002253651618957,-13.2243198011607,0.079,0.807,0.114,0.9962,Chuckawalla,Riverside,2468145.0,[''],2020-10-07,2020-11-06,2020-11-06,11407,101
Chuckawalla_20201106_07_22_FULL,NEGATIVE,0.0007309317588806,-10.6326399696579,0.086,0.81,0.104,0.9837,Chuckawalla,Riverside,2468145.0,[''],2020-10-07,2020-11-06,2020-11-06,11407,101
Avenal_20201106_623_FULL,NEGATIVE,2.6702880859375E-05,-18.7850645821394,0.062,0.796,0.142,0.9994,Avenal,Kings,156444.0,[''],2020-10-07,2020-11-06,2020-11-06,1188,6
San Quentin_20201108_025_FULL,NEGATIVE,0.0021135210990905,-8.5441520961257,0.099,0.758,0.142,0.9934,San Quentin,Marin,260800.0,[''],2020-10-09,2020-11-08,2020-11-08,17,2
San_Quentin_20201109_022_FULL,NEGATIVE,0.0003494024276732,-12.2222465072147,0.157,0.708,0.135,-0.9657,San Quentin,Marin,260800.0,[''],2020-10-10,2020-11-09,2020-11-09,18,1
Ironwood_20201109_06_38_FULL,NEGATIVE,1.44243240356445E-05,-20.6265615246828,0.076,0.809,0.116,0.9941,Ironwood,Riverside,2468145.0,[''],2020-10-10,2020-11-09,2020-11-09,12027,105
MuleCreek_20201109_27_Full_PrisonConditions_Stress_Family,NEGATIVE,9.57250595091663E-05,-15.3137696027672,0.137,0.801,0.062,-0.9809,Mule Creek,Amador,38531.0,"['Prison Conditions', ' Stress', ' Family']",2020-10-10,2020-11-09,2020-11-09,102,0
Chuckawalla_20201109_06_57_FULL,NEGATIVE,0.00017648935318,-13.8025469133318,0.068,0.801,0.131,0.9991,Chuckawalla,Riverside,2468145.0,[''],2020-10-10,2020-11-09,2020-11-09,12027,105
Lancaster_20201109_030_FULL,NEGATIVE,0.0001153945922851,-14.84219579935,0.086,0.783,0.131,0.9985,Lancaster,Los Angeles,10257557.0,[''],2020-10-10,2020-11-09,2020-11-09,48460,459
Chuckawalla_20201109_05_04_FULL,NEGATIVE,0.000227391719818,-13.2034151122866,0.052,0.817,0.13,0.9993,Chuckawalla,Riverside,2468145.0,[''],2020-10-10,2020-11-09,2020-11-09,12027,105
Avenal_20201110_7_51_FULL,NEGATIVE,0.0002223849296569,-13.255440991948,0.077,0.812,0.111,0.9969,Avenal,Kings,156444.0,[''],2020-10-11,2020-11-10,2020-11-10,1404,6
MuleCreek_20201110_323_FULL_PrisonConditions,NEGATIVE,2.8848648071178E-05,-18.5619395633118,0.142,0.764,0.094,-0.9636,Mule Creek,Amador,38531.0,['Prison Conditions'],2020-10-11,2020-11-10,2020-11-10,111,0
Avenal_20201110_08_13_FULL,NEGATIVE,6.25848770141602E-05,-16.4198544136821,0.076,0.798,0.125,0.9977,Avenal,Kings,156444.0,[''],2020-10-11,2020-11-10,2020-11-10,1404,6
Vacaville_20201112_035_FULL,NEGATIVE,3.09944152843134E-06,-25.7572362372182,0.096,0.814,0.091,-0.3326,Vacaville,Solano,444255.0,"['Programs', ' Prison Conditions']",2020-10-13,2020-11-12,2020-11-12,2048,9
San Quentin_20201113_734_FULL,NEGATIVE,1.66893005372204E-05,-20.1800323365127,0.058,0.804,0.138,0.999,San Quentin,Marin,260800.0,[''],2020-10-14,2020-11-13,2020-11-13,16,1
Avenal_20201113_7_18_FULL,NEGATIVE,7.98702240001337E-06,-22.5051252277093,0.095,0.739,0.165,0.998,Avenal,Kings,156444.0,[''],2020-10-14,2020-11-13,2020-11-13,1597,5
Ironwood_20201118_2_04_Stress,NEGATIVE,1.01327896118164E-05,-21.7353545841316,0.068,0.841,0.09,0.3804,Ironwood,Riverside,2468145.0,['Stress'],2020-10-19,2020-11-18,2020-11-18,18451,138
Chuckawalla_20201120_06_34_FULL,NEGATIVE,3.27825546263538E-05,-18.1967139632814,0.077,0.77,0.153,0.9994,Chuckawalla,Riverside,2468145.0,[''],2020-10-21,2020-11-20,2020-11-20,20652,151
CIW_20201120_71_FULL,NEGATIVE,1.07288360595703E-05,-21.5531934452418,0.094,0.83,0.076,-0.9387,CIW,San Bernardino,2217398.0,"['Stress', ' Family', ' Prison Conditions', ' Programs']",2020-10-21,2020-11-20,2020-11-20,27861,203
Tehachapi_20201123_063_FULL,NEGATIVE,0.0046010613441468,-7.15012053091102,0.119,0.704,0.177,0.9956,Tehachapi,Kern,927251.0,[''],2020-10-24,2020-11-23,2020-11-23,6906,37
CSATF_20201123_66_FULL,NEGATIVE,0.0284863114356995,-4.28210050075381,0.139,0.822,0.038,-0.9885,CSATF,Kings,156444.0,"['Infection', ' Prison Conditions', ' Stress']",2020-10-24,2020-11-23,2020-11-23,2329,6
Centinela_20201123_070_FULL,NEGATIVE,2.64644622803845E-05,-18.8110682782013,0.076,0.865,0.059,-0.9006,Centinela,Imperial,191649.0,"['Family', ' Stress', ' Prison Conditions']",2020-10-24,2020-11-23,2020-11-23,3324,26
Chowchilla_20201124_062_FULL,NEGATIVE,5.00679016124384E-06,-24.0707718146745,0.045,0.802,0.153,0.996,Chowchilla,Madera,160089.0,[''],2020-10-25,2020-11-24,2020-11-24,1452,10
Vacaville_20201124_01_45_FULL_PrisonConditions,NEGATIVE,7.98702240001337E-06,-22.5051252277093,0.034,0.843,0.122,0.9947,Vacaville,Solano,444255.0,"['Prison Conditions', ' Featured']",2020-10-25,2020-11-24,2020-11-24,3126,13
Soledad_20201124_061_FULL,NEGATIVE,0.0001965165138243,-13.5465492202653,0.079,0.847,0.074,-0.296,Soledad,Monterey,448732.0,"['Prison Conditions', ' Infection']",2020-10-25,2020-11-24,2020-11-24,4119,27
Chuckawalla_20201127_06_39_FULL,NEGATIVE,7.74860382080078E-06,-22.6044949638334,0.098,0.799,0.103,0.8423,Chuckawalla,Riverside,2468145.0,[''],2020-10-28,2020-11-27,2020-11-27,27364,199
Chuckawalla_20201127_06_59_FULL,NEGATIVE,5.6028366087757E-06,-23.6869207514213,0.09,0.775,0.135,0.9982,Chuckawalla,Riverside,2468145.0,[''],2020-10-28,2020-11-27,2020-11-27,27364,199
Chuckawalla_20201127_06_21_FULL,NEGATIVE,0.0004847049713135,-11.5026710754447,0.083,0.775,0.142,0.9976,Chuckawalla,Riverside,2468145.0,[''],2020-10-28,2020-11-27,2020-11-27,27364,199
Sonoma_Main_20201127_073_Full,NEGATIVE,7.08103179931641E-05,-16.0935459035566,0.061,0.88,0.059,-0.6207,Sonoma_Main,Sonoma,496668.0,[''],2020-10-28,2020-11-27,2020-11-27,3021,21
Donovan_20201130_06_49_FULL,NEGATIVE,6.11543655395508E-05,-16.481411090956,0.058,0.775,0.167,0.9994,Donovan,San Diego,3370418.0,[''],2020-10-31,2020-11-30,2020-11-30,31445,154
Tehachapi_20201201_093_PrisonConditions,NEGATIVE,4.37498092652477E-05,-17.3893390941178,0.071,0.841,0.088,0.7569,Tehachapi,Kern,927251.0,['Prison Conditions'],2020-11-01,2020-12-01,2020-12-01,10079,47
Tehachapi_20201201_78_FULL,NEGATIVE,0.03753924369812,-3.89219644152804,0.12,0.775,0.105,-0.3299,Tehachapi,Kern,927251.0,"['Family', ' Stress', ' Infection']",2020-11-01,2020-12-01,2020-12-01,10079,47
Donovan_20201201_05_00_FULL,NEGATIVE,0.0006611943244934,-10.8416969574013,0.047,0.827,0.126,0.9991,Donovan,San Diego,3370418.0,[''],2020-11-01,2020-12-01,2020-12-01,33396,159
San Quentin_20201201_77B_FULL_PrisonConditions_Infection_Stress,NEGATIVE,4.73260879515491E-05,-17.1735626481926,0.062,0.849,0.089,0.886,San Quentin,Marin,260800.0,"['Prison Conditions', ' Infection', ' Stress', ' Featured']",2020-11-01,2020-12-01,2020-12-01,28,1
Chino_20201201_104_FULL,NEGATIVE,0.0003806352615356,-12.031720182374,0.083,0.776,0.141,0.9871,Chino,San Bernardino,2217398.0,[''],2020-11-01,2020-12-01,2020-12-01,44751,293
Lancaster_20201202_091_FULL,NEGATIVE,2.80141830444336E-05,-18.6464681568234,0.19,0.7,0.11,-0.9984,Lancaster,Los Angeles,10257557.0,[''],2020-11-02,2020-12-02,2020-12-02,139556,849
Tehachapi_20201202_2_50_FULL_Programs_Stress_Family_PrisonConditions,NEGATIVE,0.403686165809631,-0.949989324455831,0.083,0.768,0.149,0.9833,Tehachapi,Kern,927251.0,"['Programs', ' Stress', ' Family', ' Prison conditions']",2020-11-02,2020-12-02,2020-12-02,10778,53
CIW_20201203_076_PrisonConditions_Stress,NEGATIVE,4.0888786316029E-05,-17.5764412135006,0.101,0.829,0.07,-0.5859,CIW,San Bernardino,2217398.0,['Prison Conditions; Stress'],2020-11-03,2020-12-03,2020-12-03,50523,316
Chuckawalla_20201203_06_01_PrisonConditions1_Infection,NEGATIVE,1.8000602722168E-05,-19.9510445934774,0.031,0.901,0.069,0.7347,Chuckawalla,Riverside,2468145.0,['Prison Conditions'],2020-11-03,2020-12-03,2020-12-03,38840,255
Chowchilla_20201204_84_FULL,NEGATIVE,7.62939453125E-06,-22.6554501825637,0.246,0.633,0.121,-0.9846,Chowchilla,Madera,160089.0,"['Stress', ' Prison Conditions']",2020-11-04,2020-12-04,2020-12-04,2236,12
CIW_20201204_85_FULL_PrisonConditions_Stress,NEGATIVE,2.51531600952148E-05,-18.9588591107642,0.182,0.761,0.057,-0.9818,CIW,San Bernardino,2217398.0,"['Prison Conditions', ' Stress']",2020-11-04,2020-12-04,2020-12-04,52997,337
Centinela_20201204_82_PrisonConditions,NEGATIVE,3.33786010742188E-06,-25.4912619824057,0.154,0.769,0.077,-0.9949,Centinela,Imperial,191649.0,['Prison Conditions'],2020-11-04,2020-12-04,2020-12-04,4792,41
CIW_20201207_07_46_FULL,NEGATIVE,6.72340393066406E-05,-16.2300021547268,0.049,0.775,0.176,0.9999,CIW,San Bernardino,2217398.0,"['Stress', ' Prison Conditions', ' Featured']",2020-11-07,2020-12-07,2020-12-07,58517,408
Chowchilla_20201207_128_FULL,NEGATIVE,6.69956207276501E-05,-16.2393818805362,0.084,0.807,0.109,0.8489,Chowchilla,Madera,160089.0,"['Stress', ' Prison Conditions', ' Family']",2020-11-07,2020-12-07,2020-12-07,2504,14
Tehachapi_20201207_109_FULL_PrisonConditions,NEGATIVE,2.44379043580212E-05,-19.0430926178136,0.098,0.848,0.054,-0.8268,Tehachapi,Kern,927251.0,"['Prison Conditions', ' Programs']",2020-11-07,2020-12-07,2020-12-07,13641,64
Tehachapi_20201208_125_FULL,NEGATIVE,0.470677673816681,-0.783014321147473,0.124,0.79,0.086,-0.7579,Tehachapi,Kern,927251.0,"['Prison Conditions', ' Stress']",2020-11-08,2020-12-08,2020-12-08,14503,67
Chuckawalla_20201208_06_50_FULL,NEGATIVE,0.002567708492279,-8.18498423983857,0.088,0.775,0.137,0.9986,Chuckawalla,Riverside,2468145.0,[''],2020-11-08,2020-12-08,2020-12-08,48683,339
Tehachapi_20201208_126_FULL,NEGATIVE,0.0207054018974304,-4.74661182424746,0.06,0.835,0.105,0.9541,Tehachapi,Kern,927251.0,"['Prison Conditions', ' Family']",2020-11-08,2020-12-08,2020-12-08,14503,67
Tehachapi_20201208_127_FULL_Stress,NEGATIVE,0.0003575086593627,-12.1710463836744,0.068,0.863,0.069,0.0258,Tehachapi,Kern,927251.0,"['Stress', ' Featured']",2020-11-08,2020-12-08,2020-12-08,14503,67
Tehachapi_20201208_98_FULL,NEGATIVE,0.0043396353721619,-7.25117743072201,0.107,0.782,0.111,-0.8969,Tehachapi,Kern,927251.0,[''],2020-11-08,2020-12-08,2020-12-08,14503,67
Chino_20201208_05_53_FULL,NEGATIVE,4.45842742919922E-05,-17.3372971061328,0.102,0.845,0.052,-0.9986,Chino,San Bernardino,2217398.0,[''],2020-11-08,2020-12-08,2020-12-08,61869,437
Tehachapi_20201209_116_FULL,NEGATIVE,0.0011113286018371,-9.7816467076589,0.14,0.734,0.126,-0.9221,Tehachapi,Kern,927251.0,[''],2020-11-09,2020-12-09,2020-12-09,15638,70
Chino_20201209_05_35_FULL_PrisonConditions,NEGATIVE,7.33137130736195E-05,-16.0024664142598,0.212,0.788,0.0,-0.8658,Chino,San Bernardino,2217398.0,['Prison Conditions'],2020-11-09,2020-12-09,2020-12-09,65698,456
Chino_20201209_139_FullPrograms,POSITIVE,0.911576211452484,-0.093014451860719,0.04,0.84,0.12,0.9093,Chino,San Bernardino,2217398.0,['Programs'],2020-11-09,2020-12-09,2020-12-09,65698,456
Tehachapi_20201209_111_FULL,NEGATIVE,0.000565230846405,-11.1729124586594,0.026,0.826,0.148,0.986,Tehachapi,Kern,927251.0,"['Infection', ' Programs', ' Stress', ' Family']",2020-11-09,2020-12-09,2020-12-09,15638,70
CIW_20201209_114_FULL,NEGATIVE,0.0150322318077088,-5.22812713883626,0.082,0.673,0.246,0.998,CIW,San Bernardino,2217398.0,"['Stress', ' Family', ' Prison Conditions', ' Programs']",2020-11-09,2020-12-09,2020-12-09,65698,456
Lancaster_20201209_110_FULL,NEGATIVE,1.77621841431774E-05,-19.9912841123371,0.182,0.758,0.061,-0.995,Lancaster,Los Angeles,10257557.0,"['Infection', ' Stress', ' Prison Conditions']",2020-11-09,2020-12-09,2020-12-09,198611,1241
Tehachapi_20201209_107_FULL,NEGATIVE,0.0006603598594665,-10.8443434018182,0.081,0.777,0.142,0.9972,Tehachapi,Kern,927251.0,[''],2020-11-09,2020-12-09,2020-12-09,15638,70
Tehachapi_20201210_119_FULL,NEGATIVE,0.155583798885345,-2.04695611992448,0.065,0.769,0.166,0.9789,Tehachapi,Kern,927251.0,"['Prison Conditions', ' Family', ' Program']",2020-11-10,2020-12-10,2020-12-10,16576,73
Tehachapi_20201210_115_FULL,NEGATIVE,0.0148567557334899,-5.24608263735037,0.088,0.773,0.139,0.8624,Tehachapi,Kern,927251.0,"['Infection', ' Family']",2020-11-10,2020-12-10,2020-12-10,16576,73
Tehachapi_20201210_102_FULL,NEGATIVE,0.000265657901764,-12.8432173075072,0.119,0.654,0.227,0.9978,Tehachapi,Kern,927251.0,"['Family', ' Infection', ' Stress', ' Prison Conditions']",2020-11-10,2020-12-10,2020-12-10,16576,73
MuleCreek_20201210_101_FULL,NEGATIVE,0.0001295804977415,-14.5540607637072,0.141,0.805,0.054,-0.9081,Mule Creek,Amador,38531.0,[''],2020-11-10,2020-12-10,2020-12-10,1280,3
Tehachapi_20201211_99_FULL,NEGATIVE,0.0028448104858398,-7.99871144715267,0.056,0.676,0.268,0.997,Tehachapi,Kern,927251.0,"['Programs', ' Stress']",2020-11-11,2020-12-11,2020-12-11,17328,78
Chino_20201211_0615_FULL,NEGATIVE,9.34600830078125E-05,-15.374841254472,0.108,0.815,0.077,-0.978,Chino,San Bernardino,2217398.0,[''],2020-11-11,2020-12-11,2020-12-11,71913,513
Chuckawalla_20201211_05_20_FULL,NEGATIVE,6.36577606200062E-05,-16.3746949655145,0.075,0.826,0.1,0.9853,Chuckawalla,Riverside,2468145.0,[''],2020-11-11,2020-12-11,2020-12-11,57606,389
CSATF_20201214_141_FULL,POSITIVE,0.986566364765167,-0.0135339281402631,0.08,0.745,0.175,0.9991,CSATF,Kings,156444.0,[''],2020-11-14,2020-12-14,2020-12-14,4670,21
Tehachapi_20201214_145_PrisonConditions_Infection,NEGATIVE,2.90870666503906E-05,-18.5382823132974,0.074,0.758,0.169,0.9896,Tehachapi,Kern,927251.0,"['Prison Conditions', ' Infection']",2020-11-14,2020-12-14,2020-12-14,18739,96
Solano_20201214_8_13_FULL,NEGATIVE,3.6954879759632E-06,-25.1291928285594,0.06,0.832,0.108,0.9974,Solano,Solano,444255.0,[''],2020-11-14,2020-12-14,2020-12-14,6217,24
Tehachapi_20201214_144_PrisonConditions,NEGATIVE,3.6954879759632E-06,-25.1291928285594,0.153,0.758,0.089,-0.9562,Tehachapi,Kern,927251.0,"['Prison Conditions', ' Stress']",2020-11-14,2020-12-14,2020-12-14,18739,96
Solano_20201214_7_54_FULL,NEGATIVE,1.19209289551891E-05,-21.2201588030312,0.052,0.885,0.063,0.893,Solano,Solano,444255.0,[''],2020-11-14,2020-12-14,2020-12-14,6217,24
Soledad_20201215_171_FULL_Infection_Programs_Stress,NEGATIVE,3.36170196532093E-05,-18.1254526910933,0.096,0.784,0.12,0.9286,Soledad,Monterey,448732.0,"['Infection', ' Programs', ' Stress']",2020-11-15,2020-12-15,2020-12-15,9324,73
CIW_20201215_131_FULL,NEGATIVE,0.0008306503295898,-10.3690606853343,0.115,0.812,0.073,-0.9903,CIW,San Bernardino,2217398.0,[''],2020-11-15,2020-12-15,2020-12-15,80714,621
Tehachapi_20201215_133_FullFamily,NEGATIVE,0.0001851916313172,-13.6875711747329,0.036,0.801,0.163,0.9812,Tehachapi,Kern,927251.0,"['Family', ' Prison Conditions', ' Programs']",2020-11-15,2020-12-15,2020-12-15,19573,105
Chino_20201216_06_02_FULL,NEGATIVE,0.0001084804534912,-14.9971285243326,0.069,0.815,0.116,0.9988,Chino,San Bernardino,2217398.0,[''],2020-11-16,2020-12-16,2020-12-16,84243,659
CSATF_20201216_256_FULL,NEGATIVE,0.325581014156342,-1.18823478409192,0.11,0.807,0.084,-0.9918,CSATF,Kings,156444.0,[''],2020-11-16,2020-12-16,2020-12-16,4925,23
Tehachapi_20201216_169_FULL,NEGATIVE,0.0201865434646606,-4.784210148509,0.074,0.673,0.253,0.9919,Tehachapi,Kern,927251.0,['Prison Conditions'],2020-11-16,2020-12-16,2020-12-16,20375,109
Solano_20201217_05_27_FULL_3calls,NEGATIVE,0.00170236825943,-8.95169184823231,0.088,0.784,0.128,0.9996,Solano,Solano,444255.0,[''],2020-11-17,2020-12-17,2020-12-17,7067,29
Chowchilla_20201218_173_FULL_PrisonConditions_Stress_Family,NEGATIVE,0.0015377998352051,-9.14631598625346,0.069,0.776,0.155,0.9881,Chowchilla,Madera,160089.0,"['Prison Conditions', ' Stress', ' Family']",2020-11-18,2020-12-18,2020-12-18,3674,27
Soledad_20201218_185_FULL,NEGATIVE,0.0386238098144532,-3.85257011457751,0.13,0.674,0.196,0.8453,Soledad,Monterey,448732.0,"['Infection', ' Prison Conditions', ' Stress']",2020-11-18,2020-12-18,2020-12-18,10463,86
CIW_20201218_153_FULL,NEGATIVE,0.0005059242248536,-11.4102261193546,0.125,0.791,0.084,-0.9825,CIW,San Bernardino,2217398.0,[''],2020-11-18,2020-12-18,2020-12-18,88815,742
Chino_20201218_174_FULL,NEGATIVE,0.0011869668960572,-9.65115760119829,0.045,0.846,0.109,0.9608,Chino,San Bernardino,2217398.0,"['Prison Conditions', ' Stress']",2020-11-18,2020-12-18,2020-12-18,88815,742
Tehachapi_20201220_120_FULL,NEGATIVE,0.0007089376449583,-10.6961144796409,0.061,0.787,0.152,0.9951,Tehachapi,Kern,927251.0,"['Family', ' Infection', ' Prison Conditions']",2020-11-20,2020-12-20,2020-12-20,21713,139
Chowchilla_20201221_147_FULL,NEGATIVE,0.001139521598816,-9.73189668941445,0.068,0.827,0.106,0.9742,Chowchilla,Madera,160089.0,[''],2020-11-21,2020-12-21,2020-12-21,3841,32
Tehachapi_20201221_190_FULL,NEGATIVE,2.07424163818359E-05,-19.5265137029835,0.085,0.807,0.109,0.6532,Tehachapi,Kern,927251.0,"['Infection', ' Stress']",2020-11-21,2020-12-21,2020-12-21,22391,146
SanQuentin_20201221_188_FULL,NEGATIVE,0.000640332698822,-10.9089865065084,0.117,0.805,0.078,-0.9895,SanQuentin,Marin,260800.0,"['Programs', ' Prison Conditions']",2020-11-21,2020-12-21,2020-12-21,120,7
SanQuentin_20201221_187_FULL,POSITIVE,0.948055863380432,-0.0534858601561637,0.137,0.806,0.058,-0.9969,SanQuentin,Marin,260800.0,[''],2020-11-21,2020-12-21,2020-12-21,120,7
Solano_20201221_06_00_FULL,NEGATIVE,0.000773549079895,-10.5154245943084,0.047,0.776,0.178,0.9996,Solano,Solano,444255.0,[''],2020-11-21,2020-12-21,2020-12-21,7487,26
Solano_20201221_05_31_FULL,NEGATIVE,2.12192535400391E-05,-19.4590202838299,0.067,0.802,0.131,0.9992,Solano,Solano,444255.0,[''],2020-11-21,2020-12-21,2020-12-21,7487,26
Vacaville_20201222_100_FULL,NEGATIVE,0.14429497718811,-2.13820716746233,0.057,0.72,0.223,0.994,Vacaville,Solano,444255.0,[''],2020-11-22,2020-12-22,2020-12-22,7854,29
Chino_20201223_208_Full,NEGATIVE,0.0004437565803527,-11.6943747137639,0.098,0.759,0.143,0.9861,Chino,San Bernardino,2217398.0,"['Family', ' Stress', ' Prison Conditions']",2020-11-23,2020-12-23,2020-12-23,99416,938
Chino_20201223_207_FULL,NEGATIVE,0.0001471042633055,-14.2426939858833,0.121,0.814,0.064,-0.9951,Chino,San Bernardino,2217398.0,[''],2020-11-23,2020-12-23,2020-12-23,99416,938
Chino_20201223_209_FULL,NEGATIVE,9.62018966675915E-05,-15.3011151684439,0.084,0.817,0.099,0.9587,Chino,San Bernardino,2217398.0,[''],2020-11-23,2020-12-23,2020-12-23,99416,938
Chowchilla_20201223_218_FULL,NEGATIVE,0.0002333521842956,-13.1430998034232,0.141,0.811,0.048,-0.9953,Chowchilla,Madera,160089.0,[''],2020-11-23,2020-12-23,2020-12-23,4013,31
Corcoran_20201224_213_FULL,NEGATIVE,0.0036666393280028,-7.5456591477615,0.137,0.682,0.181,0.9887,Corcoran,Kings,156444.0,[''],2020-11-24,2020-12-24,2020-12-24,5078,37
Chowchilla_20201224_212_Full_PrisonConditions_Infection_Stress,NEGATIVE,6.103515625E-05,-16.486612227265,0.246,0.687,0.066,-0.994,Chowchilla,Madera,160089.0,"['Prison Conditions', ' Infection', ' Stress']",2020-11-24,2020-12-24,2020-12-24,4088,32
Soledad_20201224_219_FULL_PrisonConditionsInfectionFamily,NEGATIVE,7.15255737303577E-05,-16.0671658264692,0.187,0.738,0.075,-0.9959,Soledad,Monterey,448732.0,"['Prison Conditions', ' Family']",2020-11-24,2020-12-24,2020-12-24,11753,111
CIW_20201224_152_FULL,NEGATIVE,8.82148742675781E-06,-22.1814140466502,0.147,0.788,0.065,-0.9921,CIW,San Bernardino,2217398.0,[''],2020-11-24,2020-12-24,2020-12-24,99144,988
Soledad_20201228_181_FULL,POSITIVE,0.850258529186249,-0.163551515259857,0.079,0.798,0.124,0.9818,Soledad,Monterey,448732.0,[''],2020-11-28,2020-12-28,2020-12-28,11951,121
Soledad_20201228_182_FULL,NEGATIVE,0.167483329772949,-1.95834392720992,0.067,0.861,0.072,0.3534,Soledad,Monterey,448732.0,[''],2020-11-28,2020-12-28,2020-12-28,11951,121
Tehachapi_20201228_176_FULL,NEGATIVE,3.09944152843134E-06,-25.7572362372182,0.076,0.829,0.095,0.8499,Tehachapi,Kern,927251.0,"['Infection', ' Prison Conditions']",2020-11-28,2020-12-28,2020-12-28,24996,195
Soledad_20201228_196_Full,NEGATIVE,9.0599060059704E-06,-22.0950924917541,0.066,0.829,0.105,0.984,Soledad,Monterey,448732.0,[''],2020-11-28,2020-12-28,2020-12-28,11951,121
Chowchilla_20201228_148_FULL,NEGATIVE,0.0001606941223144,-14.0281303114213,0.084,0.802,0.114,0.93,Chowchilla,Madera,160089.0,[''],2020-11-28,2020-12-28,2020-12-28,4325,35
Soledad_20201228_180_FULL,NEGATIVE,0.0009726285934448,-10.0485069414773,0.104,0.83,0.067,-0.9975,Soledad,Monterey,448732.0,[''],2020-11-28,2020-12-28,2020-12-28,11951,121
Soledad_20201229_164_FULL,NEGATIVE,0.0013444423675536,-9.40663600250708,0.135,0.77,0.095,-0.9926,Soledad,Monterey,448732.0,[''],2020-11-29,2020-12-29,2020-12-29,12632,130
Ironwood_20201229_157_FULL,POSITIVE,0.801300168037415,-0.224017387453336,0.066,0.778,0.156,0.9958,Ironwood,Riverside,2468145.0,[''],2020-11-29,2020-12-29,2020-12-29,97215,829
